ExAC_zScore_pLI	ExAC_zScore_indel	min_D_Frequency	gene_count	morbidGene_count
0	0.8154103838095179	0.00097013	2	0
3	-0.579029139854318	0.00034216	12	4
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
31	1.55913644115543	-1.0	329	45
0	-0.1915655210250881	-1.0	1	0
2	-0.712228675684019	-1.0	11	1
1	0.830941771765424	-1.0	1	0
0	-0.312936410401391	-1.0	8	0
0	-10.0	-1.0	6	0
0	0.8320445600761249	-1.0	4	1
23	2.1171671566195904	-1.0	205	20
0	-2.53125239294469	-1.0	1	0
0	-0.521612133244904	-1.0	1	0
0	0.0224983379483409	-1.0	2	0
0	-10.0	-1.0	1	0
0	-10.0	0.03905999	10	0
1	0.259158340441335	-1.0	13	1
0	-10.0	-1.0	1	0
16	1.14679174619615	-1.0	167	16
0	-10.0	0.0	0	0
0	-0.394193176188832	0.05263158	7	1
2	0.44381769129629	-1.0	40	6
1	0.0910430290447547	0.00023923	5	0
4	0.742047160588102	-1.0	14	4
0	-10.0	0.02268904	2	0
4	-2.20556738605708	-1.0	58	4
0	0.50080818803155	-1.0	1	0
2	-1.4104280653333798	0.00040437	4	0
0	-10.0	-1.0	1	0
0	-2.53125239294469	0.00286652	1	1
28	2.05512270012396	-1.0	168	27
0	0.159708574901605	-1.0	1	0
0	-0.398319162766222	-1.0	1	0
1	-10.0	0.00097371	4	1
28	1.66167268004947	-1.0	285	33
1	-2.53125239294469	0.00105756	2	1
0	-10.0	0.0090154	16	1
0	-10.0	0.0	0	0
0	-10.0	0.04261586	4	0
0	-10.0	0.0	0	0
12	0.902115649219796	-1.0	84	14
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.00157866	1	1
1	0.350211326592323	-1.0	3	1
0	-1.83657646193973	0.0	30	0
1	-0.0996038027828766	-1.0	2	1
0	-10.0	0.0096238	4	0
45	2.33303410238747	-1.0	463	55
0	-2.53125239294469	-1.0	7	0
0	0.6642989127684561	0.00040744	2	0
0	0.4685628913933679	-1.0	1	0
0	-10.0	0.0	0	0
0	-0.7901653469042149	0.00010212	2	0
0	-10.0	-1.0	2	0
0	-10.0	-1.0	4	0
0	1.37664822360771	-1.0	3	0
4	0.791326629328742	-1.0	10	0
0	-10.0	-1.0	5	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.00136415	2	0
0	-10.0	-1.0	4	0
0	-10.0	-1.0	1	0
0	0.859883837632896	-1.0	1	1
1	-0.110720633471124	-1.0	11	2
1	1.2538308349233898	-1.0	21	0
1	-10.0	0.00047905	4	0
0	-2.53125239294469	0.00150875	4	0
1	-10.0	-1.0	3	1
1	0.391030865099567	-1.0	99	1
0	-10.0	0.02768919	21	0
4	0.905644855601366	-1.0	38	4
10	-10.0	-1.0	39	9
1	-10.0	-1.0	1	1
0	-10.0	0.0	0	0
3	-2.53125239294469	0.00029328	22	2
27	2.05512270012396	-1.0	174	26
1	1.26370748308008	-1.0	6	2
5	0.538474081048391	-1.0	39	3
1	-10.0	-1.0	3	1
0	-2.20556738605708	0.0	32	0
0	-10.0	0.0	0	0
0	-0.4175565908687821	0.00146642	13	0
0	-0.605252526615514	-1.0	14	0
36	1.4625774263791902	-1.0	255	30
0	-10.0	0.0	0	0
102	1.4403444364022198	-1.0	778	95
0	-1.09613416514508	0.00050872	1	0
113	1.78737561126301	-1.0	1088	137
1	-10.0	0.08815101	8	1
0	-10.0	0.0090154	22	1
0	-2.53125239294469	-1.0	2	0
0	-2.20556738605708	0.0	56	0
32	1.67514297789056	-1.0	187	32
1	0.7876890908748491	-1.0	3	2
0	-10.0	0.03905999	10	0
0	-10.0	-1.0	1	1
0	0.669080902512314	-1.0	1	1
10	0.331001753343709	-1.0	212	13
0	-10.0	-1.0	3	0
0	-10.0	-1.0	1	0
0	-2.20556738605708	0.0	70	0
1	0.215247076270664	-1.0	4	0
0	0.42315689651031896	-1.0	3	1
0	0.35832901707828296	-1.0	1	0
0	0.8701339117884399	-1.0	3	0
1	0.869283956462589	-1.0	17	1
0	-10.0	0.0	0	0
54	1.3865979938356998	-1.0	434	58
1	0.458109893556632	-1.0	1	1
15	2.28069632946138	-1.0	95	11
0	-10.0	0.00091396	1	0
2	1.26665692395319	-1.0	9	0
0	0.306252078004528	-1.0	3	2
0	-10.0	0.0	1	0
0	-10.0	0.00065325	4	0
0	-10.0	0.0	0	0
1	0.5100557421176409	-1.0	30	7
17	1.40216995277265	-1.0	135	18
0	-10.0	0.0	0	0
7	0.331001753343709	-1.0	167	10
0	-10.0	0.0	1	0
0	-10.0	0.0	0	0
0	-2.03070367674524	-1.0	3	0
0	-10.0	-1.0	2	0
0	-10.0	-1.0	25	0
0	-0.511206144778158	-1.0	1	0
0	-2.53125239294469	0.0	46	0
1	-10.0	-1.0	3	1
6	0.331001753343709	-1.0	126	9
2	0.6584792729608739	-1.0	15	3
0	0.51751392081614	-1.0	2	0
0	-10.0	0.0	0	0
0	0.92089419949657	0.0	91	0
0	-1.01725938936238	-1.0	4	0
0	-2.53125239294469	0.00027693	1	0
0	-10.0	0.00417661	1	0
1	-10.0	0.00492407	5	1
1	1.23279797144853	-1.0	1	1
0	-10.0	0.00047837	2	0
0	0.8320445600761249	-1.0	4	1
0	-10.0	0.03905999	13	0
0	-10.0	0.0	0	0
0	0.335258212314732	-1.0	2	2
0	0.784392660170291	-1.0	1	0
33	1.48125819030658	-1.0	320	38
0	-10.0	0.04216467	1	0
0	-10.0	-1.0	32	0
0	-2.53125239294469	-1.0	1	0
0	-10.0	0.00369402	2	0
31	1.32464443842359	-1.0	410	36
1	0.529762223826497	-1.0	9	0
197	1.7314479040466002	-1.0	1673	230
0	-1.01288252512002	-1.0	1	0
0	1.42035420701401	-1.0	2	1
0	-2.53125239294469	0.00299115	2	0
1	0.14932937043713	-1.0	1	1
3	-0.5576136021502571	-1.0	6	0
0	-10.0	-1.0	1	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
0	-1.09613416514508	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
1	0.8360013801402371	-1.0	1	0
1	-2.22273515062505	-1.0	1	0
0	-10.0	-1.0	3	0
0	0.2302543957324069	-1.0	1	0
0	0.337568554552659	-1.0	8	2
1	-10.0	0.16539408	2	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	10	0
0	-10.0	0.0	0	0
1	-2.53125239294469	-1.0	1	1
0	-10.0	0.01399825	4	0
0	-10.0	0.03905999	13	0
0	-10.0	-1.0	1	0
0	-10.0	0.00041224	1	0
0	-1.01288252512002	-1.0	1	0
0	-2.20556738605708	0.0	23	0
5	0.0159631069818757	-1.0	30	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
0	-1.20830830104818	0.0	80	0
0	-10.0	0.00015318	1	0
0	-10.0	0.008318700000000002	2	0
0	-10.0	0.01033747	1	0
0	-10.0	0.00937172	13	0
0	-10.0	0.0090154	15	1
0	-10.0	0.0	0	0
0	1.3865979938356998	0.0	429	0
1	-2.22273515062505	-1.0	1	0
11	1.29285024738164	-1.0	307	11
10	1.87352776570283	-1.0	138	14
0	0.306252078004528	-1.0	2	2
0	0.2302543957324069	-1.0	2	0
0	-10.0	0.0	0	0
33	1.48125819030658	-1.0	262	38
0	-10.0	0.00157866	1	1
0	-10.0	-1.0	27	0
0	-10.0	-1.0	13	0
0	-1.823595483141	-1.0	1	0
5	-2.53125239294469	-1.0	47	5
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	1.071537589513	0.00035411	1	0
0	-1.7846172883261398	-1.0	2	0
0	-0.142011825997666	-1.0	1	1
8	0.776399335969068	-1.0	112	17
0	-0.398319162766222	-1.0	1	0
0	-10.0	-1.0	1	0
0	-10.0	0.00945695	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
1	-0.118559347933387	-1.0	1	1
0	-10.0	-1.0	7	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.00415351	1	0
0	-10.0	0.0	0	0
3	0.18959639080074686	-1.0	75	1
0	-10.0	0.0	0	0
2	-1.71742496154488	-1.0	3	2
1	0.21167380707342	-1.0	1	0
0	-10.0	0.00261013	1	0
0	-10.0	0.0	0	0
17	1.23301977106085	-1.0	135	22
1	1.05638596856783	-1.0	5	0
0	0.27145489937503	-1.0	1	0
0	-10.0	0.08029197	6	1
0	-2.53125239294469	0.00018462	1	0
0	-10.0	0.0	25	0
0	-10.0	0.02130315	2	0
0	0.24673039395636	-1.0	2	0
111	2.33303410238747	-1.0	999	124
0	0.534872153219819	-1.0	1	0
0	-10.0	-1.0	1	0
0	-1.4320195598251495	-1.0	5	0
0	0.16575812522746305	-1.0	3	1
0	0.8355178644316179	0.00348968	2	1
0	-10.0	0.0	0	0
0	0.16385272905346698	-1.0	1	0
0	-1.01725938936238	-1.0	4	0
0	-10.0	0.0	0	0
0	-10.0	0.0	4	0
21	1.78737561126301	-1.0	275	31
0	0.344560050507488	-1.0	1	0
21	1.28990290426824	-1.0	156	24
36	-10.0	-1.0	180	28
0	-10.0	0.0	0	0
0	0.337568554552659	-1.0	5	1
0	0.331001753343709	0.0	140	0
0	-10.0	-1.0	1	0
19	1.09115258224456	-1.0	109	11
0	-10.0	0.0	6	0
0	-0.5432459800768329	-1.0	3	1
0	-10.0	0.00496089	12	0
0	0.4380574727597321	-1.0	1	1
6	0.331001753343709	-1.0	117	9
4	-1.83657646193973	-1.0	46	6
0	1.24110939476829	-1.0	2	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
1	0.362715109251346	-1.0	1	1
1	-10.0	-1.0	2	0
0	0.54909848373899	-1.0	2	2
11	1.9107837988808605	-1.0	103	10
1	0.290733294016495	-1.0	1	1
0	-10.0	0.00166067	2	0
0	-1.66528234551083	-1.0	4	0
2	-10.0	-1.0	3	1
0	-10.0	0.0	0	0
0	-0.0192277737489816	-1.0	1	1
1	-10.0	0.00513936	3	0
0	-10.0	-1.0	1	0
1	0.97193322240093	-1.0	52	5
20	1.43713192807266	-1.0	191	22
0	-10.0	0.0	0	0
14	1.01368812192132	-1.0	135	21
23	-10.0	-1.0	91	25
0	-2.53125239294469	-1.0	3	0
0	0.8355178644316179	0.00348968	2	1
0	-1.20830830104818	0.0	69	0
0	-10.0	-1.0	3	0
0	-2.53125239294469	0.00248303	1	1
22	1.52030171927852	-1.0	265	32
0	-0.7528590581221241	-1.0	1	0
213	-10.0	-1.0	1138	195
0	-10.0	-1.0	1	0
0	-10.0	-1.0	1	0
0	-10.0	-1.0	1	0
0	-0.4175565908687821	0.00146642	13	0
0	-10.0	0.004145	10	0
1	0.6243477534464511	-1.0	5	1
0	1.32464443842359	0.0	410	0
1	-10.0	0.01826737	1	1
1	0.0614037861243949	-1.0	74	2
0	-2.38955078468135	-1.0	2	0
22	2.05512270012396	-1.0	146	24
0	-2.53125239294469	0.00121057	1	1
1	-10.0	0.10911711	6	1
0	-10.0	0.01411257	1	1
2	-2.53125239294469	0.00045324	3	0
0	-10.0	0.0	0	0
0	-10.0	0.00331854	3	0
0	0.8227463898373821	-1.0	4	0
5	1.20702378077388	-1.0	90	14
1	-2.53125239294469	0.00059809	1	1
0	-2.52277730234728	0.00138031	3	1
0	-10.0	0.01102179	10	1
0	-1.88544824485903	-1.0	1	0
0	-10.0	0.0	0	0
0	0.34772110056195504	-1.0	6	1
0	-10.0	0.03905999	10	0
0	0.496838830662341	-1.0	3	1
0	-10.0	0.03714779	1	0
1	0.80031269182137	-1.0	67	4
0	-1.66528234551083	0.00345971	3	0
0	-10.0	0.03905999	13	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
4	-10.0	-1.0	9	4
0	-10.0	-1.0	5	0
0	-10.0	-1.0	8	0
32	1.3865979938356998	-1.0	257	33
2	0.489983736503025	-1.0	28	5
0	0.0163723046143062	-1.0	1	0
0	-10.0	0.0	0	0
0	0.5651889699021421	-1.0	2	0
0	-2.53125239294469	0.00286652	1	1
0	-10.0	-1.0	1	0
1	1.0119844250071	-1.0	2	0
0	-10.0	-1.0	2	0
0	-2.53125239294469	0.00499808	1	0
0	0.647941596336579	-1.0	1	1
0	-10.0	0.00267264	5	0
0	-10.0	0.0	0	0
1	0.9272496321675452	-1.0	3	1
1	-0.350582140767558	0.00082447	3	0
32	0.8625465803691809	-1.0	226	29
1	0.70355864966483	-1.0	6	0
0	-0.437089476923503	-1.0	2	0
1	0.302047230209951	-1.0	4	0
1	0.6765621630698709	-1.0	1	1
0	-10.0	0.03496084	3	0
0	-10.0	-1.0	4	0
1	0.3737960686713209	-1.0	6	1
34	1.6977529854853002	-1.0	336	39
0	-10.0	-1.0	1	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
0	-10.0	0.00068011	14	0
9	0.61443620375749	-1.0	109	9
0	-1.98200088596536	0.00106902	2	0
0	0.659045220943218	-1.0	3	1
0	0.288017994934033	-1.0	2	1
0	-10.0	0.02768919	13	0
4	-0.520905659259085	-1.0	37	3
0	-10.0	-1.0	27	0
0	-10.0	0.0	13	0
0	-0.212203523320794	0.0	2	0
5	2.14235577988097	-1.0	93	7
0	-10.0	0.00274474	1	0
38	1.3727603503409498	-1.0	306	42
1	-0.664703364986255	-1.0	1	0
1	-10.0	0.16383845	2	1
0	-0.852972744964295	0.05263158	6	0
0	0.552258925028932	-1.0	2	0
2	0.753084635105985	-1.0	6	2
0	-10.0	0.00358372	1	0
0	-10.0	0.0	0	0
1	0.6243477534464511	-1.0	6	1
0	-10.0	0.0	0	0
1	-2.53125239294469	-1.0	1	0
0	-10.0	0.15909091	2	0
0	0.421547920421808	-1.0	2	0
0	-10.0	0.0	0	0
0	-0.276965016632095	0.0	14	0
1	0.2270286846146889	-1.0	25	4
0	-10.0	0.0	0	0
0	1.85575794331124	0.0	617	0
38	2.05512270012396	-1.0	233	35
0	-10.0	-1.0	2	0
1	-1.0999408192454398	0.00024262	2	0
1	0.256312160859037	-1.0	1	0
0	-10.0	0.0	0	0
0	0.5755512348539821	-1.0	2	1
0	-10.0	0.0	0	0
0	-10.0	0.0	27	0
0	-10.0	0.0	0	0
0	-10.0	0.01105323	1	0
0	-10.0	0.00016175	1	0
30	1.85575794331124	-1.0	289	27
0	1.29285024738164	0.00050872	2	0
1	0.077402031903767	-1.0	1	1
0	-10.0	0.0	0	0
0	-1.25095401012857	-1.0	1	0
0	-2.20556738605708	0.0	74	0
6	1.20488717872732	-1.0	43	4
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
0	2.37498196759427	0.12466892	2	0
0	0.456945298871824	-1.0	2	0
0	0.303852135642258	-1.0	2	0
5	0.917866548419652	-1.0	72	6
28	1.62270207159635	-1.0	267	32
0	-10.0	0.08759124	1	0
0	0.7912227933229391	-1.0	4	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	10	1
0	1.42090265166913	-1.0	6	1
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-0.9936785667559253	-1.0	3	0
0	-10.0	-1.0	12	0
1	-10.0	0.16383845	2	1
0	-10.0	0.0	0	0
1	-0.118559347933387	-1.0	1	1
1	-10.0	-1.0	1	0
0	-2.20556738605708	0.0	74	0
0	-10.0	-1.0	1	0
0	-10.0	0.0007781000000000001	1	0
0	-10.0	0.0	0	0
163	2.8210540320136803	-1.0	1313	159
1	0.124672645926154	-1.0	3	0
0	-2.53125239294469	0.00047837	1	0
0	-10.0	0.0	0	0
0	-10.0	0.00814617	24	0
0	-2.53125239294469	0.00088836	2	1
1	2.12635230559952	-1.0	1	1
0	-2.53125239294469	-1.0	3	1
8	1.10627889519055	-1.0	67	5
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
1	-10.0	0.02138501	2	0
1	-1.18696818484453	-1.0	5	1
0	-10.0	0.0	0	0
1	-2.53125239294469	0.00056611	1	0
0	-2.53125239294469	0.00047837	2	1
0	0.779751033871455	-1.0	1	0
0	-10.0	-1.0	11	0
0	0.5873445464070961	-1.0	4	0
5	-10.0	-1.0	15	7
0	-10.0	0.0	0	0
1	2.12635230559952	-1.0	4	1
0	1.1701941227213302	-1.0	1	0
0	-1.7255192173659	0.00045954	5	1
0	-10.0	0.0	0	0
0	-0.7316212803009791	-1.0	3	1
0	0.331001753343709	0.0	140	0
31	1.3865979938356998	-1.0	242	33
0	-1.16894878842439	-1.0	6	0
0	-10.0	-1.0	2	1
0	-10.0	0.0	32	0
0	-10.0	-1.0	3	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
0	0.4778209776138371	-1.0	6	0
1	-10.0	-1.0	11	0
0	0.9931566463481312	-1.0	3	1
34	1.48125819030658	-1.0	338	38
0	0.407270259884353	-1.0	1	1
13	1.10627889519055	-1.0	142	16
1	-2.53125239294469	-1.0	3	1
6	0.621193019501797	-1.0	36	8
0	-10.0	0.00923628	25	0
0	-10.0	0.1055124	2	0
69	1.85575794331124	-1.0	627	61
2	-10.0	-1.0	4	2
0	-10.0	0.00669313	4	0
3	0.166088976171588	-1.0	7	1
0	-10.0	0.00032349	1	0
6	0.6623108584787359	-1.0	33	3
0	1.48125819030658	0.0	318	0
1	-0.13822154385526	0.00099184	1	1
0	-10.0	0.01222335	8	0
1	0.21442620490913605	-1.0	1	1
0	-2.53125239294469	-1.0	3	0
8	0.6890850541046071	-1.0	171	27
0	1.51367783079176	-1.0	1	0
67	1.85575794331124	-1.0	617	61
0	0.458367648532429	0.00182793	2	1
1	-10.0	-1.0	2	0
0	-10.0	-1.0	13	0
0	1.07524810909364	-1.0	2	0
0	-2.53125239294469	-1.0	27	1
0	0.451624089682139	-1.0	2	1
1	1.01822569301938	-1.0	1	0
0	-10.0	0.0	13	0
2	-10.0	-1.0	53	2
1	0.636888119083848	-1.0	2	0
1	1.46012549206824	-1.0	1	0
1	-10.0	0.10911711	6	1
1	-10.0	-1.0	2	1
0	0.8172262707506909	0.00432443	2	0
0	-10.0	0.01497539	1	0
1	-10.0	-1.0	6	1
2	-1.30044255630564	0.00073321	5	2
0	-10.0	0.0	26	0
0	-0.4930435416578329	-1.0	7	0
0	-10.0	0.00320951	1	0
1	-10.0	-1.0	5	0
1	-1.7255192173659	0.00045954	22	2
0	-1.7709021776075602	-1.0	1	0
0	-10.0	0.00230536	5	0
11	1.29285024738164	-1.0	296	10
0	-10.0	0.00261136	12	1
1	0.0679330096370198	0.00060432	2	0
56	1.68855479747147	-1.0	344	61
1	-0.118559347933387	-1.0	1	1
1	1.10389601923508	-1.0	1	1
1	-10.0	0.07223265	1	1
0	-10.0	0.0	0	0
0	-10.0	0.01907718	5	0
0	-0.8713827618310821	0.00040251	8	2
0	0.594860670576057	-1.0	6	0
12	1.58687489670477	-1.0	219	23
1	1.01592430401193	-1.0	2	0
0	-10.0	0.0	1	0
7	0.830941771765424	-1.0	49	9
0	-10.0	0.00137083	2	0
4	1.9107837988808605	-1.0	19	3
0	-10.0	0.0	0	0
9	1.9107837988808605	-1.0	82	8
1	0.9480949553302572	-1.0	1	0
27	2.1171671566195904	-1.0	236	25
0	-1.22800936826798	-1.0	6	1
2	0.489983736503025	-1.0	24	6
25	1.5246501323211297	-1.0	261	30
0	-10.0	0.00048524	2	0
0	0.500032697047383	-1.0	4	0
0	-0.718092777500052	-1.0	5	2
0	-0.143263856039087	-1.0	2	0
0	-10.0	0.0	0	0
0	1.071537589513	-1.0	1	0
6	0.892438547465519	-1.0	87	11
4	1.10389601923508	-1.0	45	10
0	-10.0	0.00307283	1	1
0	-10.0	0.0	0	0
2	-0.8017701714111221	-1.0	2	0
1	-0.370322440973404	-1.0	4	0
2	-0.917610624604858	-1.0	19	5
0	-10.0	-1.0	7	0
28	1.6512055981135902	-1.0	215	24
0	0.902115649219796	-1.0	3	1
0	0.490129928380017	-1.0	2	1
0	-10.0	-1.0	3	0
0	-10.0	-1.0	3	0
15	1.24964222676596	-1.0	183	22
1	-10.0	0.16383845	2	1
1	-2.53125239294469	-1.0	1	0
4	-2.20556738605708	0.00029328	61	4
0	-10.0	0.01724838	16	0
0	-10.0	0.0	0	0
0	0.089622226804733	-1.0	6	1
0	-10.0	-1.0	1	0
0	-10.0	0.00024262	1	0
0	0.356115002707979	-1.0	2	1
0	-10.0	0.0	0	0
4	0.742047160588102	-1.0	10	4
0	-10.0	0.0	0	0
0	-0.932588349578194	0.00030636	2	0
1	-10.0	-1.0	10	1
1	-0.0855001829498372	-1.0	2	0
27	2.06191737480244	-1.0	283	37
28	-10.0	-1.0	186	32
0	-1.83657646193973	0.0	32	0
0	-10.0	0.0	2	0
0	-0.7081435609180899	-1.0	1	0
0	-10.0	0.0	1155	0
0	-10.0	0.03905999	10	0
0	-10.0	0.00415351	1	0
6	1.09049990149323	-1.0	79	8
0	-10.0	0.03496084	4	0
1	-10.0	-1.0	2	1
0	-10.0	0.0	2	0
1	0.39033415182820497	-1.0	1	1
6	1.5076842866674	-1.0	116	10
0	-10.0	-1.0	4	0
0	-10.0	0.00814617	25	0
0	-10.0	0.00191819	1	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
0	-10.0	0.0	0	0
1	-0.16638386965782098	-1.0	2	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	4	0
0	-1.04390053511398	-1.0	1	0
0	-10.0	0.0	0	0
1	0.40097387713134497	-1.0	7	1
27	1.61561745402104	-1.0	249	40
18	1.40863121588177	-1.0	174	24
0	-0.7745705758362471	0.0	1	0
0	-10.0	0.00473599	2	0
0	-10.0	0.0	0	0
0	-10.0	0.46342369	2	0
1	0.980975543614946	-1.0	4	0
0	-2.53125239294469	-1.0	6	2
0	-0.913321979887506	-1.0	4	0
0	0.51751392081614	-1.0	2	0
1	-0.350156815288395	-1.0	5	0
0	-10.0	0.0	0	0
1	-10.0	0.16383845	2	1
0	-10.0	0.00021191	3	0
0	0.331001753343709	0.0	140	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.00496089	6	0
0	-10.0	0.0	0	0
0	-10.0	0.00814617	28	0
0	-0.9545974423755772	0.00014535	17	1
1	-0.118559347933387	-1.0	1	1
2	1.0318513318971898	-1.0	10	2
0	0.331001753343709	0.0	141	0
0	-2.32718941319113	0.00072485	2	0
0	-10.0	-1.0	1	0
1	-2.22273515062505	-1.0	1	0
0	-10.0	0.00053769	4	0
0	-10.0	0.00445379	2	1
0	-10.0	-1.0	1	0
0	-2.53125239294469	0.00020502	3	0
0	-10.0	0.0	4	0
0	-10.0	0.08029197	10	1
0	-10.0	0.0	16	0
0	0.972990281836245	-1.0	3	2
0	0.120849520422355	-1.0	3	1
1	-0.22094861849518	-1.0	2	1
0	-0.591474826913551	0.00181068	3	0
0	-0.21368027182988505	-1.0	5	0
178	2.63070075112083	-1.0	1791	181
0	-2.18120181562613	0.00050872	2	2
0	-10.0	-1.0	1	0
0	-10.0	-1.0	1	0
0	-0.510418696010028	-1.0	2	2
0	-10.0	-1.0	1	0
2	-10.0	-1.0	4	3
0	-1.12734334171198	0.00034169	1	0
3	0.397712598854602	-1.0	27	2
0	-10.0	0.03905999	13	0
0	-2.53125239294469	-1.0	32	0
0	-2.53125239294469	0.00073321	3	2
54	1.87352776570283	-1.0	413	64
0	-2.53125239294469	0.00041224	29	0
0	-10.0	-1.0	1	0
0	-10.0	0.00016175	1	0
2	-10.0	-1.0	3	0
0	-10.0	0.00014535	2	0
0	-10.0	0.0	12	0
0	-10.0	0.0	0	0
0	-0.7745705758362471	-1.0	1	0
0	-0.490723895761561	0.00505242	1	0
0	-10.0	-1.0	1	0
1	-1.55935659028643	-1.0	2	0
1	-10.0	0.16383845	3	1
22	1.85575794331124	-1.0	208	22
1	0.6088596284603249	-1.0	51	4
0	-0.557476786972752	-1.0	2	0
0	-2.53125239294469	0.00124631	2	0
1	-2.53125239294469	-1.0	2	0
0	-10.0	-1.0	8	0
1	-10.0	0.16689912	1	1
1	-1.49156556895358	-1.0	3	0
54	1.3865979938356998	-1.0	429	58
1	0.7041380126796821	-1.0	3	0
0	-0.571784532313866	-1.0	6	0
0	1.071537589513	0.00035411	1	0
0	-10.0	-1.0	17	0
1	0.19132843195610005	-1.0	1	1
0	-10.0	0.00069877	2	0
0	-10.0	0.00096646	1	0
135	1.7506943326587798	-1.0	1098	141
0	0.4781269204036339	-1.0	3	2
1	-10.0	-1.0	7	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
0	-1.20830830104818	0.0	80	0
0	-10.0	0.0	3	0
0	0.8154103838095179	0.00097013	5	0
0	0.91514390546748	-1.0	5	3
0	0.35832901707828296	-1.0	1	0
0	0.956983785458374	-1.0	2	0
11	-10.0	-1.0	31	14
0	-10.0	0.0	0	0
0	-10.0	0.02068966	1	0
0	-10.0	-1.0	1	0
0	-10.0	0.00038659	2	0
214	-10.0	-1.0	1154	197
1	0.232881813027831	-1.0	14	1
0	-10.0	-1.0	2	1
0	-0.6300028428682211	0.00057713	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	0.2319775844737	-1.0	1	0
13	0.61442341207725	-1.0	170	31
0	-0.0922632812254715	-1.0	4	1
0	-10.0	-1.0	2	0
0	-10.0	0.00144439	5	0
30	1.67514297789056	-1.0	195	33
0	-10.0	-1.0	1	0
0	-10.0	0.00046367	1	0
5	-1.89912490049618	-1.0	54	7
1	0.0932933944100639	-1.0	1	1
0	-10.0	0.02768919	18	0
0	-10.0	0.00814617	30	0
1	-10.0	-1.0	71	3
32	1.66167268004947	-1.0	328	36
3	0.232881813027831	-1.0	22	2
3	-10.0	-1.0	58	1
0	-10.0	0.0	0	0
0	-2.53125239294469	0.00124631	2	0
0	1.2867137257018402	-1.0	2	0
0	-1.74290430211305	0.00016175	2	1
22	-10.0	-1.0	87	15
0	-10.0	-1.0	11	0
1	-10.0	-1.0	1	0
0	-10.0	-1.0	3	0
0	-0.2496674898445189	-1.0	1	0
2	-1.7426166660824498	-1.0	6	1
1	-10.0	0.16539408	2	1
13	0.8625465803691809	-1.0	98	11
0	-10.0	0.00035885	3	1
0	0.331001753343709	0.0	123	0
0	0.531402562096017	-1.0	1	0
0	-10.0	0.00048881	4	0
1	-10.0	-1.0	1	1
1	0.594627374773298	-1.0	1	0
29	-10.0	-1.0	133	26
0	-10.0	0.11359127	1	0
0	1.01532765215393	-1.0	8	0
0	-2.53125239294469	0.00137094	15	1
10	-10.0	-1.0	29	13
0	-10.0	-1.0	1	0
0	-10.0	0.04391457	2	0
3	-10.0	-1.0	7	5
0	0.168892305375335	-1.0	1	0
12	1.13303184879732	-1.0	55	13
0	-10.0	0.00127049	5	0
0	-10.0	0.00098202	3	0
2	0.7227121469003192	-1.0	7	2
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
15	1.25366951286761	-1.0	166	18
1	-0.289172292908862	-1.0	2	2
38	1.69848117542375	-1.0	303	37
0	-2.53125239294469	0.0002613	3	2
0	-10.0	0.0	0	0
0	-10.0	0.08029197	7	1
0	-10.0	0.0	0	0
0	1.24110939476829	-1.0	1	0
0	-0.749978816964038	-1.0	3	1
1	0.057335426040586	-1.0	1	1
0	-1.612202630877	0.00043491	5	0
20	1.13402489714326	-1.0	263	38
0	-0.778465565752742	-1.0	1	0
0	-10.0	0.00016175	15	0
0	-2.24452280861134	0.00096646	3	0
0	-10.0	0.04357279	7	2
11	1.10627889519055	-1.0	122	10
0	0.335258212314732	-1.0	1	1
0	-10.0	-1.0	2	0
2	0.43056910665649706	-1.0	8	0
0	-10.0	-1.0	12	0
0	-1.01288252512002	-1.0	1	0
6	0.331001753343709	-1.0	114	9
0	-10.0	0.00206914	1	0
1	-0.479167205933935	0.00017719999999999994	3	1
0	-10.0	0.00029328	4	1
